RestaurantID,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
orvnuNWLuoE3-iEx4Aj8eA,Baker's Pizza,pizza,4.5,208,201 Avenue A,10009,40.7294399,-73.98125,False,04/03/2020 10:07:50
VWErTDzcg23iiohqyc1AQQ,Rossopomodoro,pizza,4,242,118 Greenwich Ave,10011,40.7384763561724,-74.0020935999868,False,04/03/2020 10:07:50
CYYLEipRFmr73Hz6XNEzoQ,Little Italy Pizza,pizza,4,497,55 W 45th St,10036,40.756482,-73.981484,False,04/03/2020 10:07:50
eMCbaRTqVF9cdOPmGnLn_g,Garden Pizza,pizza,4,103,153 Bergen Blvd,07022,40.81648,-74.00288,False,04/03/2020 10:07:50
hFeGYPt9M5dd_KXG9a_ePQ,Patsy’s Pizzeria,pizza,3.5,388,206 E 60th St,10022,40.76177,-73.96575,False,04/03/2020 10:07:50
iykETu1YPYKiVWLRuJkUFQ,Johnny's Pizzeria,pizza,4,285,30 W Lincoln Ave,10550,40.917546441153,-73.8394046884605,False,04/03/2020 10:07:50
EBK0OkVMBg_n_KxAU_4DZg,Double Zero,healthy,4.5,492,65 2nd Ave,10003,40.7261288,-73.9896645,False,04/03/2020 10:07:51
PpxJsItHTF6sDAK6XnDJ9w,Bite,healthy,4,616,211 E 14th St,10003,40.733163,-73.986158,False,04/03/2020 10:07:52
SsCJoN_9fq9dFIHVaM_aGQ,The Tasting Room,healthy,5,2,108 Dobbin,11222,40.7255351515221,-73.9548566338835,False,04/03/2020 10:07:52
RhsTqJC8M3RxP_IG6r1D_g,Sweet Haus Cafe,healthy,4.5,85,143-01 45th Ave,11355,40.7540307,-73.8183398,False,04/03/2020 10:07:52
-qH2RpUAZgDtp4Y5d_rI5w,Marty's V Burger,healthy,4,296,134 East 27th St,10016,40.7418634775278,-73.9825710043089,False,04/03/2020 10:07:52
jCRblp7F5IbUSySK_Y7Qiw,EONS Greek Food for Life,healthy,4,322,633 2nd Ave,10016,40.74528,-73.97588,False,04/03/2020 10:07:52
dp2gh3PsxKBiqVVxKwyTHw,Au Jus,healthy,4,223,1762 1st Ave,10128,40.7803856796944,-73.9467066627937,False,04/03/2020 10:07:52
wOCRePrToxG1J2CAyiEWug,The Little Beet,healthy,3.5,81,2 Penn Plz,10121,40.7499719,-73.9921676,False,04/03/2020 10:07:52
39g9pylx-xeIHihTe76HbA,Fermento,healthy,4.5,48,358 Kosciuszko St,11221,40.6917733468969,-73.9399936793105,False,04/03/2020 10:07:52
13_1t_3MtLn-Y5ZBKHrmww,City Eats,healthy,4.5,35,1026 2nd Ave,10022,40.75745,-73.96641,False,04/03/2020 10:07:52
T-RXDLq_VEv7s1_SooYIYQ,Osteria 57,healthy,4.5,124,57 W 10th St,10011,40.73467,-73.99786,False,04/03/2020 10:07:52
_UNgoCWZtfyL_8J-1OPxHQ,Glen Roy Bar,healthy,4.5,15,145 E 149th St,10451,40.8926366039609,-74.0319575097778,False,04/03/2020 10:07:52
9itpsR-Tt4MCvBqfySn5zg,Bamboo Tropical,healthy,4.5,42,59-13 71st Ave,11385,40.700824,-73.899393,False,04/03/2020 10:07:53
jhDIciM9sPATHRiaoXd_QQ,Salumeria Antichi Sapori,healthy,4.5,33,28-13 Astoria Blvd,11102,40.77097,-73.92011,False,04/03/2020 10:07:53
9TvM7Wt5KgJcl57pGob0Yg,Muscle Maker Grill Midtown East,healthy,3,86,1099 2nd Ave,10022,40.759941,-73.965156,False,04/03/2020 10:07:53
enT7NJ7tLMvUMCWQcsUonw,Mémé Mediterranean,healthy,4,586,581 Hudson St,10014,40.736412,-74.00616,False,04/03/2020 10:07:53
SRlMTom32vVRkyvISUnnFQ,The Cinnamon Snail,healthy,4,501,2 Penn Plz,10001,40.7503205369552,-73.9919686739076,False,04/03/2020 10:07:53
gmJEBBWAKD8zSfBIdJfrsA,Sweet Mama's Soul Food Restaurant & Salad Bar,healthy,4,99,689 Lenox Ave,10037,40.8200624492871,-73.9364389139661,False,04/03/2020 10:07:53
PBo7eJyp9xur6iemPilpkA,Gluten Free Grandma,healthy,5,1,1114 Plainfield Ave,07060,40.6137438,-74.5017451,False,04/03/2020 10:07:53
6NcU2JAznLr9dDHp6GgQyw,Doaba Deli,healthy,4.5,225,945 Columbus Ave,10025,40.7994,-73.9624,False,04/03/2020 10:07:53
3aKYyAq-o5HOG31eRxnWBw,Go Natural Health Foods & Juice Bar,healthy,4,71,4503 Queens Blvd,11104,40.7435321,-73.9193729,False,04/03/2020 10:07:53
LjBKkUSpMwrpo99hXgtHYw,Franchia Vegan Cafe,healthy,4,921,12 Park Ave,10016,40.7474712051298,-73.9812423408763,False,04/03/2020 10:07:53
OEpQqbKIysNH4D54K_NEvQ,The Zodiac Room,healthy,4.5,16,20 Hudson Blvd,10001,40.753473,-74.0008205,False,04/03/2020 10:07:54
D8UbXnZ1Q9zR8-sPPpsJ-A,Jell & Chill,healthy,4.5,44,110 E 7th St,10009,40.7264350340106,-73.9846681058407,False,04/03/2020 10:07:54
o6mE4IK7U2wruJmBF3zWnA,Bluestone Lane Collective Cafe,healthy,4,519,55 Greenwich Ave,10014,40.7358109,-74.0009087,False,04/03/2020 10:07:54
RD_CkP9ukgTIWMH6dVJGaA,by CHLOE,healthy,3,41,1385 Broadway,10018,40.75275,-73.98756,False,04/03/2020 10:07:54
Hgc27X2PX2jZQMcVtbJ9vQ,Mother of Pearl,healthy,4,428,95 Ave A,10009,40.72566,-73.98412,False,04/03/2020 10:07:54
hWaosUoFzJ169zQ4-8HRmg,Greedi Kitchen,healthy,4.5,32,180 Ralph Ave,11233,40.683581,-73.9230186,False,04/03/2020 10:07:54
BMwYqlXBFxBatSN5co-MHQ,The Green Spot Salad Bar,healthy,3,14,66B S Washington Ave,07621,40.9254405872722,-73.9968184538195,False,04/03/2020 10:07:54
an41Ib24Q2HTiY6J9SkwYA,Fitrition,healthy,4,49,30-09 Steinway St,11103,40.763574357045,-73.9151938226194,False,04/03/2020 10:07:54
djQCSwY5ElZYxFqTZYoDww,Alfalfa,healthy,4.5,79,1110 Washington St,07030,40.75048,-74.02725,False,04/03/2020 10:07:54
cmjWMGlhzQ7d2k5USpMXAw,Broken Coconut,healthy,5,2,544 W 27th St,10001,40.75082,-74.004342,False,04/03/2020 10:07:54
D14Bd3k013ugwNyPT-ofzA,Pitanga,healthy,4,135,207 Starr St,11237,40.705122,-73.923457,False,04/03/2020 10:07:54
bxKU1RairnQdUNm_DpvK5A,Thalad,healthy,5,1,30 Vandam St,10013,40.7261367,-74.004978,False,04/03/2020 10:07:55
xKscjvRpp05aAJkPP507cw,Harmony,healthy,3,56,390 Manhattan Ave,10026,40.805328,-73.956306,False,04/03/2020 10:07:55
tImw3a1oveSqMSjQBQq9TA,Juice Healthy Food & Drink,healthy,4,99,156 E 33rd St,10016,40.74525,-73.97937,False,04/03/2020 10:07:55
aMcH8VlXtEGnty-weP1IAA,The Garden,healthy,3.5,36,57 E 57th St,10022,40.7621879,-73.9716063,False,04/03/2020 10:07:55
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,healthy,4,1162,12 E 32nd St,10016,40.746737,-73.984662,False,04/03/2020 10:07:55
i748iI_jgr5pZtqxxGmIhw,Ladle of Love,healthy,3.5,26,18 Palmer Ave,10708,40.9412911,-73.8376173,False,04/03/2020 10:07:55
sDgN-TGeEz-wd8kWEUWwTA,VSPOT,healthy,3.5,677,156 5th Ave,11217,40.67808,-73.9795,False,04/03/2020 10:07:55
wzbta6vcz3YNLZDhgrzy1w,Sip Sak,healthy,3.5,404,928 2nd Ave,10022,40.754336,-73.968502,False,04/03/2020 10:07:55
xscOfj1dMkEKvhrRruLpIg,Quantum Leap,healthy,4,664,226 Thompson St,10012,40.72916,-73.99874,False,04/03/2020 10:07:55
wwgLgUlsM4qlSG3aA7o6Ig,B.GOOD,healthy,4,180,141 Montague St,11201,40.694833,-73.9936578,False,04/03/2020 10:07:55
YS8pw7sYOBqaW23FCOqecg,GLUR Thai,healthy,4.5,67,144 W 19th St,10011,40.74121,-73.99665,False,04/03/2020 10:07:55
hdBhZcdZGHkTESrldAObJg,La Morada Restaurant,healthy,4.5,165,308 Willis Ave,10454,40.810552,-73.92142,False,04/03/2020 10:07:56
nPdElJudVWoNORVxV57Umg,Piade,healthy,5,3,103 N 3rd St,11249,40.71684,-73.96197,False,04/03/2020 10:07:56
W4mnJcaf42jqkSOHVjnWVw,Fields Good Chicken,healthy,3.5,185,101 Maiden Ln,10038,40.706983821658,-74.0069346397674,False,04/03/2020 10:07:56
UC3n_0vZ5zI1fvi7UzNZAg,Sabai Thai Restaurant,healthy,4.5,258,432 Park Ave S,10016,40.74422,-73.98365,False,04/03/2020 10:07:56
7R0MMcPaxUyeUqjCwLyOCQ,Roast Kitchen,healthy,2.5,196,423 Madison Ave,10017,40.7568029,-73.9760672,False,04/03/2020 10:07:56
GeXd_6XseU9E8oC1p1SaNg,sweetgreen,healthy,3.5,217,311 Amsterdam Ave,10023,40.7802977,-73.9801793,False,04/03/2020 10:07:56
1raNn0l3I4H9PcAJce69Sw,Sojourn,brunch,4,630,244 E 79th St,10075,40.77343,-73.95568,False,04/03/2020 10:07:57
BtVnZmPY51ZWGY63-mzJ7A,ON,brunch,4.5,125,110 Madison Ave,10016,40.74502,-73.98513,False,04/03/2020 10:07:58
6gzQLjzJk25ePm_JS7ZAug,Esme,brunch,4.5,337,999 Manhattan Ave,11222,40.7332033928175,-73.9549667724914,False,04/03/2020 10:07:58
0IwdwNnbro5RLLIlaxyfpQ,The Wilson,brunch,4.5,167,132 W 27th St,10001,40.74587,-73.99265,False,04/03/2020 10:07:58
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,brunch,4,1505,222 Lafayette St,10012,40.722046,-73.997557,False,04/03/2020 10:07:58
vQXtCgUabVsw5L1TJtnslw,Sarabeth's Tribeca,brunch,3.5,701,339 Greenwich St,10013,40.7183455,-74.0102912,False,04/03/2020 10:07:58
fPGQCIro68M6xHu1tmdfpA,Hogshead Tavern,brunch,4,199,126 Hamilton Pl,10031,40.8239852046558,-73.949343390213,False,04/03/2020 10:07:58
PHMkwS5nmo4IUXbcg0OcAg,Jajaja,brunch,4.5,174,63 Carmine St,10014,40.72979,-74.00455,False,04/03/2020 10:07:58
pk89jzL1RsE9U0thf_z6tw,Locanda Verde,brunch,4,1621,377 Greenwich St,10013,40.7198601300801,-74.010039072422,False,04/03/2020 10:07:58
ko-zO9TgVJbQivCTX8aGpQ,LRoom Cafe,brunch,4,388,41 W 14th St,10011,40.73697,-73.99551,False,04/03/2020 10:07:58
jf3JRaxUYU93x8LFU-8gkA,GupShup,brunch,4,277,115 E18th St,10003,40.7368323318866,-73.9877132715179,False,04/03/2020 10:07:59
DDb_WRz8jPPHrTt5Fiu0og,The Hive,brunch,4,212,119 Kent Ave,11249,40.7201725641173,-73.9617135105149,False,04/03/2020 10:07:59
BBPiBgyMmLX5RzaKCB0AeQ,Llama Inn,brunch,4,464,50 Withers St,11211,40.71672,-73.95051,False,04/03/2020 10:07:59
PwrYnl3j3YCGzILX_5UHpw,Davelle,brunch,4,119,102 Suffolk St,10002,40.71852,-73.98605,False,04/03/2020 10:07:59
R1X1PY1SSCKyFZI6CWJgmA,Love Cafe,brunch,4.5,155,283 Pleasant Ave,10029,40.7945827440822,-73.9337050382274,False,04/03/2020 10:07:59
6GwOwhHPW8YCSfaOtM-55Q,Vandal,brunch,3.5,1443,199 Bowery,10002,40.72104,-73.99326,False,04/03/2020 10:07:59
aSbrPkclNZXBtA2k69Agsw,Ruby's Vintage Harlem,brunch,4,41,2340 Acp,10030,40.817149,-73.943047,False,04/03/2020 10:07:59
2Mia4J1QKd247oh2IkuEdg,The Cauldron NYC,brunch,3.5,166,47 Stone St,10004,40.7043756,-74.0105259,False,04/03/2020 10:07:59
YSflX6shqcP3zYno0Zz75Q,While We Were Young,brunch,4,337,183 W 10th St,10014,40.73437,-74.00272,False,04/03/2020 10:07:59
zV1_EFMN4VY7Rxpv7P-ajg,Sunflower Cafe,brunch,4.5,90,335 3rd Ave,10010,40.7399,-73.98219,False,04/03/2020 10:08:00
_F-GTYP0Cfc6LGamqRhXgQ,Boutique Bistro Bar,brunch,4.5,67,33-01 Ditmars Blvd,11105,40.775414,-73.9093017,False,04/03/2020 10:08:00
1gK-0_lGqjxbwiHWcXXdzg,ABCV,brunch,4,516,38 E 19th St,10003,40.7379039812942,-73.9888740099824,False,04/03/2020 10:08:00
jW4PUFUQnarsH9K2JgiKuw,Bluestone Lane,brunch,4,125,417 Amsterdam Ave,10024,40.78365,-73.97773,False,04/03/2020 10:08:00
VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,brunch,4,1051,90 University Pl,10003,40.733828,-73.993052,False,04/03/2020 10:08:00
3LRZQolTdyps07RSoaIXpA,Poco - NYC,brunch,3.5,1599,33 Avenue B,10009,40.7225107,-73.9829025,False,04/03/2020 10:08:00
NMCUMp39CPenji-UbFnuCA,Mountain Bird,brunch,4.5,190,2162 2nd Ave,10029,40.7938199,-73.9398521,False,04/03/2020 10:08:01
scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,brunch,4,612,1065 Ave Of The Americas,10018,40.75403,-73.98539,False,04/03/2020 10:08:01
fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,brunch,3.5,3233,310 Lenox Ave,10027,40.80815,-73.94488,False,04/03/2020 10:08:01
BxnrBKdLwdaEXyq97uxgKg,Cascalote Latin Bistro,brunch,4.5,340,2126 2nd Ave,10029,40.79271,-73.94069,False,04/03/2020 10:08:01
SaYTVG7wHCMDBofHCgXPaA,Dutch Freds,brunch,4.5,1570,307 W 47th St,10036,40.760835,-73.987823,False,04/03/2020 10:08:01
eg7ppmQWAjiQc1qZgRApfA,Soho Diner,brunch,3.5,42,320 West Broadway,10013,40.722119,-74.004273,False,04/03/2020 10:08:01
cg7IxNN5wyrXVP5tkCaZRg,Miss Ada,brunch,4.5,217,184 Dekalb Ave,11205,40.689436,-73.9723809,False,04/03/2020 10:08:01
emTmnLlesIwxRofQ34ntdA,Juliette,brunch,3.5,884,135C N 5th St,11249,40.71702,-73.959077,False,04/03/2020 10:08:01
1Q3oaJahyGRogDWgpo7PIw,Five Leaves,brunch,4,1596,18 Bedford Ave,11222,40.72371830945,-73.95159863632,False,04/03/2020 10:08:01
87WfLan3_7K_OYPYd5zUIA,La Shuk,brunch,4.5,371,1569 Lexington Ave,10029,40.78863,-73.94875,False,04/03/2020 10:08:01
kuKSvCZDFrgOrY-dcrOefg,Round K,brunch,4.5,368,99 Allen St,10002,40.718906,-73.990966,False,04/03/2020 10:08:02
JXcYD52B4190gIh6_RSXCg,Lilly's Craft and Kitchen,brunch,4,993,675 9th Ave,10036,40.76138,-73.99071,False,04/03/2020 10:08:02
CVxz9B5ncpMwVK1bk_c1YA,Veselka,brunch,4,2563,144 2nd Ave,10003,40.7289505004883,-73.9869689941406,False,04/03/2020 10:08:02
pNYcGGAj4AYaExlmrEmfUw,Harry's,brunch,4,685,1 Hanover Sq,10004,40.704512,-74.009834,False,04/03/2020 10:08:02
Re7S8onAwdMU8q2dDept3w,westbourne,brunch,4.5,135,137 Sullivan St,10012,40.72687,-74.00193,False,04/03/2020 10:08:02
uLWp1QR_W2WJImMnB706hg,Mexicue,brunch,4,398,160 8th Ave,10011,40.74202,-74.00046,False,04/03/2020 10:08:02
tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,brunch,4,2584,113 W 116th St,10026,40.80248,-73.95038,False,04/03/2020 10:08:02
7N9guQY_2a3gXXIlBQGKtA,Hole in the Wall,brunch,4,83,626 1st Ave,10016,40.74446,-73.97194,False,04/03/2020 10:08:02
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,brunch,4.5,73,519 Columbus Ave,10024,40.78586,-73.97242,False,04/03/2020 10:08:02
2l6f0IXKZkxyq0L4EaoaFQ,The Butcher's Daughter,brunch,3.5,1187,19 Kenmare St,10012,40.720706862742,-73.9948451276474,False,04/03/2020 10:08:02
gaxx8auiAGlKW3FTF0N-ww,Bubby's High Line,brunch,3.5,775,73 Gansevoort St,10014,40.739521,-74.007788,False,04/03/2020 10:08:02
vyKBwzRdNX4yiJDIFv37iw,Oxomoco,brunch,4,287,128 Greenpoint Ave,11222,40.7299099,-73.95548,False,04/03/2020 10:08:03
vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,brunch,4,1088,570 Amsterdam Ave,10024,40.7887398925594,-73.9744491607132,False,04/03/2020 10:08:03
1nQZbtmjODUgPm-QQdKrhA,Milk And Roses,brunch,4,368,1110 Manhattan Ave,11222,40.7364097,-73.9550825,False,04/03/2020 10:08:03
Ic87jCLmBLIl9761rjhHVQ,Floret,brunch,4,33,225 Bowery,10002,40.72198,-73.99316,False,04/03/2020 10:08:03
gO5H3t30me0zl5BbToC3fw,Dong Bang Grill,korean,3.5,297,1616 Palisade Ave,07024,40.8493,-73.9688199,False,04/03/2020 10:08:04
Zjj9gxL2VJg2drQZ_CouZQ,Dons Bogam Green,korean,4,17,3 W 36th St,10018,40.75005,-73.98416,False,04/03/2020 10:08:04
LHWJQNYizZZp4khRKIXUHA,Bonjuk,korean,4,156,152-26 Northern Blvd,11354,40.7646,-73.8121,False,04/03/2020 10:08:04
PZFNjlHDCTXi-PTOg_jE5g,Jumong Pocha,korean,4.5,27,1550 Lemoine Ave,07024,40.84757,-73.97061,False,04/03/2020 10:08:04
jbrcOx02hLsl0uKpgVtaVg,Haha Don Katsu,korean,4,64,1630 Lemoine Ave,07024,40.8506799,-73.9702,False,04/03/2020 10:08:04
NfadEbrrs12TAxLVkCXgRQ,Korilla BBQ - Midtown East,korean,3.5,78,672 Lexington Ave,10022,40.7601182,-73.9699062,False,04/03/2020 10:08:04
uUzmQDxLwADOZ4jW6SSwfA,Charim,korean,4.5,17,1635 Lemoine Ave,07024,40.850537618719,-73.9706419759271,False,04/03/2020 10:08:04
MGnPEB_q0DICnIRR0ulSzA,Daeji Ssonday Bbq Restaurant,korean,4,79,321 Broad Ave,07657,40.824592,-74.011078,False,04/03/2020 10:08:05
AARX21qWWgGK7KsJM_3ZCA,The Cast Iron Pot 2,korean,4.5,158,320 Bergen Blvd,07022,40.82018,-73.99984,False,04/03/2020 10:08:05
L7_siqDfU4-ZA17YtA-SBg,Silver Factory,korean,4.5,183,270 South 5th St,11211,40.709227,-73.958598,False,04/03/2020 10:08:05
l8F-LhA_LJgzY4pXeJRiIQ,Soosanghan Pocha,korean,4,47,232 Broad Ave,07650,40.84629,-73.99845,False,04/03/2020 10:08:05
9GEPKXerLoWIKefSvfnurw,Duri Pocha,korean,4,41,441 Broad Ave,07657,40.8288801,-74.0104649,False,04/03/2020 10:08:05
Z9aKhli3CtrRcPqMz31gjg,Hansang Restaurant,korean,4,62,520 Bergen Blvd,07650,40.8480599,-73.98447,False,04/03/2020 10:08:05
P0OilvtjGnUQgf7hFzEgcg,Mad For Chicken Williamsburg,korean,4.5,101,617 Grand St,11211,40.71142,-73.94751,False,04/03/2020 10:08:05
zEIt0xaPM9DIS-pc118O6A,Hometown Hotpot & BBQ,korean,4,1234,194 Grand St,10013,40.71931,-73.99689,False,04/03/2020 10:08:05
9cG0aVXbICvsVa82Ga3-vA,Bonjuk FortLee,korean,4,18,1645 Palisade Ave,07024,40.85058,-73.96874,False,04/03/2020 10:08:05
XB6F4PrYcwcEB6_qjjjrWQ,Bonjuk,korean,4,51,4 E Columbia Ave,07650,40.84268,-74.00148,False,04/03/2020 10:08:05
ATnx_OJQ3P-q5TKohVB7EA,So Moon Nan Jip,korean,3.5,474,238 Broad Ave,07650,40.8465327,-73.9986421,False,04/03/2020 10:08:06
h881bFbXCIZdI99-mPOoyA,Cup & Cup,korean,4,335,15 E 31st St,10016,40.746245,-73.984846,False,04/03/2020 10:08:06
hB0DCqfyHKGI137Gfg-yxQ,Buttumak,korean,4.5,26,150-05 Northern Blvd,11354,40.7654446269748,-73.8148386622517,False,04/03/2020 10:08:06
4zuvAX0g_h_vBgE34oALhg,Red Hot Hot Pot,korean,4,74,1000 Columbus Ave,10025,40.8014032,-73.9615043,False,04/03/2020 10:08:06
i17F-oe6I_VucAkB-ZYlNw,"Nulboneh, Young's Foods",korean,5,1,425 Grand Ave,07650,40.853096,-74.000158,False,04/03/2020 10:08:06
UOYlGfGJgKvzvj16zrVuig,Azumma,korean,3.5,15,265 Canal St,10013,40.71897,-74.00102,False,04/03/2020 10:08:06
HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar,korean,3.5,4268,171 1st Ave,10003,40.7292063820076,-73.9844848239426,False,04/03/2020 10:08:06
fdIOoChFbc270ZYdYbfpRw,Don Chicken,korean,4,28,626 Kinderkamack Rd,07661,40.929311,-74.033897,False,04/03/2020 10:08:06
QLm3G-DUdvL_eu_y2ZXjAA,Jakumsung,korean,4,14,448 Broad Ave,07650,40.85113,-73.99526,False,04/03/2020 10:08:06
4X7Vi_iVbpI_w0oYW_ao3Q,Workers,korean,5,3,25 Union Sq W 15th St,10003,40.7363,-73.99108,False,04/03/2020 10:08:06
iXmDaPsgylG1kHPLli15MQ,Fat Buddha,korean,3.5,621,212 Ave A,10009,40.7298105,-73.9805949,False,04/03/2020 10:08:06
w0lXJpm1m2P1Rj7qW1NhVA,Geo Si Gi,korean,4,235,152-28 Northern Blvd,11354,40.76458,-73.81202,False,04/03/2020 10:08:07
HfEIPSl2xaxnnvS_Y87Enw,Gangnam Tofu House,korean,3,12,7 W Clinton Ave,07670,40.9241028,-73.96521,False,04/03/2020 10:08:07
nmX2kas_HIG-9fFy0JI4Ow,Korean Cooking Bob,korean,4.5,8,37-11 Main St,11354,40.7613559881107,-73.8307465240359,False,04/03/2020 10:08:07
fb25QQAA6WB_1ljad-E4EA,Kinyobi,korean,4.5,208,838 Main St,07601,40.9056115,-74.0419801,False,04/03/2020 10:08:07
UoYzLI3hN-K9I1Tukb5EAA,ONDUBU,korean,4,15,60 State Rte 17 N,07652,40.91542,-74.071737,False,04/03/2020 10:08:07
y_Uq4FjrfHULw180ZRF6ZQ,Yupdduk,korean,3,44,144 Main St,07024,40.85065,-73.96773,False,04/03/2020 10:08:07
McJ27SEEMuyMr4HiLydLoA,Chil Chup Ban Sang,korean,4.5,10,280 Broad Ave,07650,40.84799,-73.99745,False,04/03/2020 10:08:07
M-odQWSEfsR2mVEw7nKG-g,Nyonya,korean,4,2068,199 Grand St,10013,40.7190148,-73.9968228,False,04/03/2020 10:08:07
ZtjF2N3eYOjtnI3cES2fpw,Duke Eatery,korean,4,55,300 Park Ave,10022,40.7569688575924,-73.9750746534424,False,04/03/2020 10:08:07
3ca-gx5hhvrhzwNQVLv2kA,H Mart,korean,3.5,215,38 W 32nd St,10001,40.7477833,-73.987404,False,04/03/2020 10:08:07
VNfodDUNKTJgD1jQJMDc8A,Food Avenue,korean,4,18,321 Broad Ave,07657,40.8249466325985,-74.0096468478441,False,04/03/2020 10:08:08
0F4k2gAYOVYo5RQwkF3Brw,SGD Tofu House,korean,4.5,189,149-06 41st Ave,11355,40.76191,-73.81541,False,04/03/2020 10:08:08
hhlgJMDn7xkhgiWD4P1pEA,Hong Chun Cheon,korean,3.5,106,2 W 32nd St,10001,40.74721,-73.986192,False,04/03/2020 10:08:08
4DFVS49uG1S8hNES1N7jwg,Jjang Cooks,korean,4,49,136-71 Roosevelt Ave,11354,40.7603375,-73.8275927,False,04/03/2020 10:08:08
6BZl-fakfZsFbAwJM7DeDA,Sambong Naeng Myun,korean,3.5,70,110 Broad Ave,07650,40.84431,-74.0,False,04/03/2020 10:08:08
CgYWuNH0UHd5vp2vGgKflw,wagamama - murray hill,korean,4,262,605 3rd Ave,10158,40.74909,-73.9754,False,04/03/2020 10:08:08
ba-MPbYnM6T30RNgPdUvtQ,Shanghai Red Asian Latin Bistro,korean,4,77,127 Westchester Sq,10461,40.8401620296024,-73.8425095552948,False,04/03/2020 10:08:08
t1_qBEjXscQn-mp6-or_sw,Suyo Gastrofusion,korean,4.5,165,1401 Plaza Dr,10452,40.840872,-73.918271,False,04/03/2020 10:08:08
5NyOV1yaipv9FpiHRriDwg,Jin Jja Roo,korean,3,28,11 W 32nd St,10016,40.7478790283203,-73.9875183105469,False,04/03/2020 10:08:08
l7RpTuovYPl2GsJiopIaBg,BarKogi Korean Fried Chicken,korean,2.5,598,957 2nd Ave,10022,40.7554222,-73.9684579,False,04/03/2020 10:08:08
g-Fe-czz3PrpZkb0U88R2w,Taste Korea 232,korean,3.5,188,232 Taaffe Pl,11205,40.691081049956,-73.959718469777,False,04/03/2020 10:08:08
fL8LOuVbCzop2I9cGVvEUw,212 Hisae's,korean,4,308,212 E 9th St,10003,40.7296175,-73.9887888,False,04/03/2020 10:08:09
eQzQo6XWLHstH5A2IpwXPQ,National,thai,3.5,413,723 Fulton St,11217,40.6871800754375,-73.9763717601786,False,04/03/2020 10:08:10
oWBDdSamOzxMJzsD_-seXg,Noodies,thai,4,491,830 9th Ave,10019,40.7662850538302,-73.9866788007826,False,04/03/2020 10:08:10
hh0W5CPtx2MoyQGb1kAEEA,Chop Shop II,thai,3.5,225,41 W 24th St,10010,40.74324,-73.99123,False,04/03/2020 10:08:10
bjf8vmAIrdPo1aHoaYPkBw,Sweet Basil,thai,4,132,39-28 61st St,11377,40.746457,-73.9032297,False,04/03/2020 10:08:10
YQyzlr3GLDjl6fokymAhqA,Pad Thai,thai,3,185,409 8th Ave,10001,40.75008,-73.99542,False,04/03/2020 10:08:10
us2cegdaGlJRLbSLZsu54w,Charlie's Place,thai,4,123,1960 Madison Ave,10035,40.80622,-73.94061,False,04/03/2020 10:08:10
Swjm9no7DRqhThLlf0EHng,Sama Street,thai,5,91,988 Manhattan Ave,11222,40.73287,-73.95448,False,04/03/2020 10:08:10
CaizM2WaGPX5eRLDOJaqIw,Angkor Cambodian Bistro,thai,4.5,284,408 E 64th St,10065,40.76226,-73.95914,False,04/03/2020 10:08:10
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,thai,4,822,249 Broome St,10002,40.7178344726563,-73.9899597167969,False,04/03/2020 10:08:10
r2JVKalbucGf2nryywuL2w,Kopitiam,thai,4,630,151 E Broadway,10002,40.71387,-73.99091,False,04/03/2020 10:08:10
SZQqAil4kuXhNCLR7_6khg,Playground Bar & Bistro And Taitoon Thai Karaoke,thai,4,186,7130 Roosevelt Ave,11372,40.746388,-73.89379,False,04/03/2020 10:08:11
utg1E8cea7vY5VuDyoOthA,Sompong Thai,thai,4,119,3709 83rd St,11372,40.7495483,-73.8831438,False,04/03/2020 10:08:11
YIgBb6jb_KV0-nbYZ1oPig,BARN NA THAI,thai,4.5,9,6402 Fresh Pond Rd,11385,40.71012,-73.89958,False,04/03/2020 10:08:11
c7z96m0UdMkJRhlz0Ht5XQ,Siri Thai,thai,4,204,641 10th Ave,10036,40.7618590612994,-73.9940920472145,False,04/03/2020 10:08:11
EvLkJaWEXTZ8QNBrxOhDsA,Bunker,thai,4,717,99 Scott Ave,11237,40.7105638,-73.9233984,False,04/03/2020 10:08:11
Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,thai,4,159,274 Grand St,10002,40.7178949956625,-73.9928582310677,False,04/03/2020 10:08:11
zENn0_yDJEdLoHyivXb2xw,Black Thai,thai,4,262,81-16 Northern Blvd,11372,40.7553269,-73.8860092,False,04/03/2020 10:08:11
shHhP5lfZwrAYFL3K04_lg,Hero Thai-Izakaya,thai,4,93,34-16 Broadway,11106,40.76038,-73.92257,False,04/03/2020 10:08:11
m2Zsy2UAkcDf0cRzk2Yoqw,Madame Vo,thai,4,789,212 E 10th St,10003,40.72925,-73.98612,False,04/03/2020 10:08:11
