Business_ID,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude,isClosed,insertedAtTimestamp
mWS4umRg2AyykyAClMrIRw,The Penrose,american,4,1171,1590 2nd Ave,10028,40.775427,-73.953115,False,03/03/2020 17:01:32
NcHnZbq06y9llCt6ayf_Jw,Sweet Chick,american,4,327,46-42 Vernon Blvd,11101,40.74578,-73.95339,False,03/03/2020 17:01:32
Pm-thVYtl3RWC0m3y_AeWg,Sugar Factory,american,3.5,1626,835 Washington St,10014,40.7406790282835,-74.007317025142,False,03/03/2020 17:01:32
3Rah-cvFk79duFQ83voQ5A,99 Favor Taste,japanese,4,666,37 St Marks Pl,10003,40.728833,-73.988094,False,03/03/2020 17:01:35
-86K6KX3HlUwkWTWRO3VAQ,KYURAMEN,japanese,4,294,133-42 37th Ave,11354,40.76051,-73.83339,False,03/03/2020 17:01:35
jWuUibgnTGsJibOrr6UUSw,Haidilao Hotpot,japanese,4.5,728,138-23 39th Ave,11354,40.7612633,-73.8280301,False,03/03/2020 17:01:35
BJn68qCExYQrPCT7CeOpzw,Moon Star Grill,japanese,4,97,3519-25 Johnson Ave,10463,40.8861089331436,-73.909908766271,False,03/03/2020 17:01:35
3bPnaLgZwcniU8oqi6UFDQ,Makana Hawaiian BBQ & Poke,japanese,3.5,26,1502 Amsterdam Ave,10031,40.81843,-73.95282,False,03/03/2020 17:01:35
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,japanese,4.5,1380,23 Commerce St,10014,40.7317465228689,-74.0045493828034,False,03/03/2020 17:01:35
UI6YjZ34NnLdymKx2qf53g,Sushi Ishikawa,japanese,5,10,207 W 80th St,10024,40.784237,-73.978311,False,03/03/2020 17:01:35
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,japanese,4,2118,204 E 43rd St,10017,40.75113,-73.97347,False,03/03/2020 17:01:35
DpZ7Xaub8Lhpg7VJdHaPpg,Zenkichi New York,japanese,4,986,77 N 6th St,11249,40.71897,-73.96081,False,03/03/2020 17:01:35
jqX3ridrlKAD6zwI_ndI_A,Picnic Sushi,japanese,4,206,239 Main St,07024,40.8521,-73.97167,False,03/03/2020 17:01:35
xYDays-olVw50rdusxW5Rw,Wanpaku,japanese,4,77,621 Manhattan Ave,11222,40.72355,-73.95092,False,03/03/2020 17:01:36
ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,japanese,4.5,64,162 Orchard St,10002,40.72104,-73.98848,False,03/03/2020 17:01:36
8cFOJd4dTkkE7EFUns8kGQ,Ikko Hibachi Sushi Asian Bistro,japanese,4.5,67,3938 E Tremont Ave,10465,40.82122,-73.81874,False,03/03/2020 17:01:36
TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,japanese,4.5,205,920 Amsterdam Ave,10025,40.80005,-73.966393,False,03/03/2020 17:01:36
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,japanese,4,2575,647 9th Ave,10036,40.7606544,-73.991332,False,03/03/2020 17:01:36
kr_Wu5m0P-AEghraNqXeTA,Ikinari Steak East Village,japanese,4,774,90 E 10th St,10003,40.73088,-73.98968,False,03/03/2020 17:01:37
f48yzy50jQDH7X5xFAluOw,Tsukimi,japanese,5,18,228 East 10th St,10003,40.72908,-73.98541,False,03/03/2020 17:01:37
Jknvr_-Ys6D_riZptBadsA,Sarku Japan,japanese,4,33,815 Hutchinson River Pkwy,10465,40.8234938157168,-73.8379064003517,False,03/03/2020 17:01:37
kN3rkbjvqkY62CDRYUVz4g,Yopparai,japanese,4.5,230,151 Rivington St,10002,40.71919,-73.98571,False,03/03/2020 17:01:37
9MIoDxACK6oSLwz4BVK0IQ,Sushi By Bou,japanese,4.5,56,218A Newark Ave,07302,40.72223,-74.04708,False,03/03/2020 17:01:37
gsqZEDmd2AvzJPy8aYC0Bg,Ramen Musashi,japanese,4,83,816 White Plains Rd,10583,40.97586,-73.80246,False,03/03/2020 17:01:37
awvl9pC0RW8PT5A3NeLGMg,FuXingMei Sushi House,japanese,4.5,39,1086 River Rd,07020,40.83162,-73.97267,False,03/03/2020 17:01:37
_zGsfwGAY8ZTob_mIFAM-w,Pokeworks,japanese,4,1743,63 W 37th St,10018,40.7515934305237,-73.98588180542,False,03/03/2020 17:01:37
5agbggvhHI_juAZRfCqtZw,Iki Modern Japanese Cuisine,japanese,4,246,133-42 39th Ave,11354,40.7593752743543,-73.8328623173734,False,03/03/2020 17:01:37
sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,japanese,4,70,133-44 37th Ave,11354,40.760567,-73.833354,False,03/03/2020 17:01:37
HJuHZOL14YOHC68f0F1lMg,Dokkdo,japanese,4.5,14,262 W 15th St,10011,40.7402095,-74.00173267,False,03/03/2020 17:01:37
ULDVJYTT-47RqbLtlR_FUA,Ootoya Greenwich Village,japanese,4,314,41 E 11th St,10003,40.73316,-73.99273,False,03/03/2020 17:01:37
p4W_z-zh96LHEAtQ8LRSVQ,Shinagawa,japanese,4.5,114,157 E 33rd St,10016,40.74549,-73.97935,False,03/03/2020 17:01:37
oB2cpcZNyjDklNqZN0n8hg,Sushi Ishikawa,japanese,4.5,209,419 E 74th St,10021,40.768783,-73.9538981,False,03/03/2020 17:01:37
flHcoaHEWxACgc-Vk9MsOQ,Jukai,japanese,4,160,237 E 53rd St,10022,40.7572093705873,-73.9678837692742,False,03/03/2020 17:01:37
nI1UYDCYUTt23TpGxqnLKg,Buddakan,japanese,4,3955,75 9th Ave,10011,40.7422762672197,-74.0048000961542,False,03/03/2020 17:01:37
i8ejDDR4COtukAAA1Ls5fw,Soba-ya,japanese,4,1467,229 E 9th St,10003,40.7296485900879,-73.9878845214844,False,03/03/2020 17:01:41
QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,japanese,4,1096,119 Sullivan St,10012,40.72612,-74.0025299,False,03/03/2020 17:01:41
RYoc4EBUNOtgbg7c32OG9A,Atoboy,japanese,4.5,358,43 E 28th St,10016,40.74364,-73.98456,False,03/03/2020 17:01:41
ytABgZNWnFXQUjOYjh460A,Kyo Ya,japanese,4.5,455,94 E 7th St,10009,40.7267,-73.98534,False,03/03/2020 17:01:41
W_ebg9LGWmhuzffKnguwoQ,Sake kawa,japanese,4.5,71,32-05 36th Ave,11106,40.7563,-73.92855,False,03/03/2020 17:01:41
DPDznXYX5DBLBASKfxQ-DQ,Totto Ramen Hell's Kitchen,japanese,4,1059,464 W 51st St,10019,40.765055,-73.991001,False,03/03/2020 17:01:41
B4lyOEspBuxeS6d1_bKphA,Cactus,japanese,5,44,4 1/2 1/2 Railroad Ave W,07670,40.9243878,-73.9651073,False,03/03/2020 17:01:41
vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,japanese,4.5,167,244 W 72nd St,10023,40.77916,-73.98367,False,03/03/2020 17:01:41
pTMnHb_W3sKqS8oCzjHdVA,SenYa,japanese,4,245,109 1st Ave,10003,40.7269015463545,-73.986101118587,False,03/03/2020 17:01:41
gXnC_aZR09BvqEQKGKFjBg,BCD Tofu House,japanese,4,2014,5W 32nd St,10001,40.747503631444,-73.9862447208321,False,03/03/2020 17:01:41
56PeolgNURAG4x6q7nanmw,Odo,japanese,4,23,17 W 20th St,10011,40.74032,-73.99223,False,03/03/2020 17:01:41
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,japanese,4,444,239 E 53rd St,10022,40.75725,-73.96774,False,03/03/2020 17:01:41
Qb6w1PSBwxd9rvmhcSlbYw,Kyoto Sushi,japanese,4,103,78 Washington Ave,07628,40.9388902,-73.9943476,False,03/03/2020 17:01:41
hfW8tn3RlNWadxHvTwawqQ,Beyond Sushi,japanese,4.5,10,1429 3rd Ave,10028,40.775323,-73.956206,False,03/03/2020 17:01:41
ba-MPbYnM6T30RNgPdUvtQ,Shanghai Red Asian Latin Bistro,japanese,4,77,127 Westchester Sq,10461,40.8401620296024,-73.8425095552948,False,03/03/2020 17:01:43
gEfsayvqWqI2KfCF43TJ_A,POC American Fusion and Sushi,japanese,4,909,450 Hackensack Ave,07601,40.9095763894806,-74.032314196229,False,03/03/2020 17:01:43
6fYGuJZXiFb282D1qJzWSQ,Mokja,japanese,4,143,852 Amsterdam,10025,40.797744938993,-73.9678908884525,False,03/03/2020 17:01:43
mm8gYHxaLLRyv3CslY40TA,Suzuki Shokudo,japanese,4.5,126,38-01 31st St,11101,40.75353,-73.93184,False,03/03/2020 17:01:43
qU3ejLMndurKQTkM01gutg,Zuma,japanese,3.5,643,261 Madison Ave,10016,40.7505268941072,-73.980782390213,False,03/03/2020 17:01:43
R86cJxXMiXRyqzlF24esgg,Lexington Pizza Parlour,pizza,4,192,1590 Lexington Ave,10029,40.789283,-73.9487429,False,03/03/2020 17:01:44
uEIa3MwUQfGj74gG6g21nQ,NY Pizza,pizza,5,1,921 E 174th St,10460,40.8374154110216,-73.8873545452952,False,03/03/2020 17:01:44
Jsoy4Z6n58iXLa_XDokxIA,Suma Pizza,pizza,2,5,86 E 161st St,10451,40.82711,-73.92451,False,03/03/2020 17:01:44
EBK0OkVMBg_n_KxAU_4DZg,Double Zero,pizza,4.5,492,65 2nd Ave,10003,40.7261288,-73.9896645,False,03/03/2020 17:01:44
Cf_XvhoRJj9Ku0glKGu7aQ,Lucia Pizza,pizza,4.5,511,136-55 Roosevelt Ave,11354,40.76032,-73.82813,False,03/03/2020 17:01:44
Ze4n9o0oRBUglrZNgLlWFg,Fratilli's Pizza,pizza,4,33,404 Hunts Point Ave,10474,40.8095922,-73.8804914,False,03/03/2020 17:01:44
mhBEgH_k3VpmVfdgfgdM2A,Bedford Pizza Pasta Restaurant,pizza,4,29,380 Bedford Park Blvd,10458,40.8677136898041,-73.8840410113335,False,03/03/2020 17:01:45
H2TSIRuGwOeMpMSKDmgYHw,IPizza NY,pizza,4,8,351 W 125th St,10027,40.81113,-73.95272,False,03/03/2020 17:01:45
SIpueSX4PFX1zaUsb7tmlA,Pie Pie Pizza,pizza,4,82,924 Columbus Ave,10025,40.79889,-73.96347,False,03/03/2020 17:01:45
ESpIimUxHNF1fFuGBdVwCg,La Pizza & La Pasta,pizza,3.5,379,200 5th Ave,10010,40.742344,-73.989952,False,03/03/2020 17:01:45
0UdC0VYX6aAvLiOcpR4MVQ,Joe's Pizza,pizza,4,882,150 E 14th St,10003,40.73331,-73.98763,False,03/03/2020 17:01:46
yc4vsT-Q4Ej1_9hr94DxkQ,Sotto 13,pizza,4,882,140 W 13th St,10011,40.7372,-73.99919,False,03/03/2020 17:01:46
d8USIZvTTqee35l34anRBg,Sauce Pizzeria,pizza,4.5,180,345 E 12th St,10003,40.73033,-73.98403,False,03/03/2020 17:01:46
K0LCD9nRI69nv0lrpOVOhw,Sonny's Restaurant & Pizzeria,pizza,3.5,61,512 Grand Ave,07631,40.8773416,-73.9829542,False,03/03/2020 17:01:46
gOxnVrGfRi55FqYMI7h9XQ,Bella Notte,pizza,3.5,172,3524 Johnson Ave,10463,40.886035,-73.909539,False,03/03/2020 17:01:46
EYSIZX7b6Sp6TNc_KNvn7Q,Speedy Romeo,pizza,4,306,63 Clinton St,10002,40.71951,-73.98514,False,03/03/2020 17:01:46
PgsOT5QnYgXYUVSR_-prYA,Kiss My Slice,pizza,4,24,401 E 57th St,10022,40.75842,-73.96261,False,03/03/2020 17:01:46
73UL1--MFjXYCi1bwLMsuA,Torino Pizzeria,pizza,4.5,11,153 Washington Ave,07643,40.84627,-74.039,False,03/03/2020 17:01:46
Y8fgyo7m6Oh7u5yA-BsNMw,Prima Pizza,pizza,5,1,977 E 233rd St,10466,40.89094,-73.84911,False,03/03/2020 17:01:46
hmy--fX542-sep5S4mvBOg,Sophias Pizza & Pasta,pizza,5,9,702 McLean Ave,10704,40.90845,-73.87536,False,03/03/2020 17:01:46
KbciQ4HsIPLTr7Gl_4CrCg,Ray’s Pizza,pizza,3.5,20,2345 Broadway,10024,40.788056,-73.977123,False,03/03/2020 17:01:46
7APhg4LTR-YfPEa1OevG5Q,Lievito Pizza,pizza,5,1,584 Summit Avejersey Citynj 07306,07306,40.73418,-74.059149,False,03/03/2020 17:01:46
zo4JHfD2nWPUiqgsgDOaHQ,Rao's,pizza,4.5,151,455 E 114th St,10029,40.79392,-73.93427,False,03/03/2020 17:01:46
H1YIowHp7SMbpVoOtSEIJg,2 Bros Pizza,pizza,4,396,31 W 46th St,10036,40.75678,-73.98022,False,03/03/2020 17:01:46
hB2S1y5T9ufMz5ksHHhdIA,Rizzo's Fine Pizza,pizza,4,592,3013 Steinway St,11103,40.76335,-73.91516,False,03/03/2020 17:01:46
dL_kiFyyFM-3_JYRoEzchA,Nonnas 1977,pizza,4.5,50,41-02 Astoria Blvd,11103,40.76851,-73.90997,False,03/03/2020 17:01:46
pActhgEO_W93xEXv_SMnnw,The Pizza Place,pizza,4.5,3,1665 Metropolitan Ave,10462,40.8406705,-73.8554499,False,03/03/2020 17:01:50
eMCbaRTqVF9cdOPmGnLn_g,Garden Pizza,pizza,4,103,153 Bergen Blvd,07022,40.81648,-74.00288,False,03/03/2020 17:01:50
ZIdfJ9a-tfo1LDhqp9w6TA,Frank's Pizzeria,pizza,4.5,88,2823 Middletown Rd,10461,40.8435944773229,-73.8359653694324,False,03/03/2020 17:01:50
ca5mjbnCm2c8E6AFIb59Rw,Luzzo's Neapolitan Pizza & Wine Bar,pizza,4,79,42-60 Crescent St,11101,40.7492468,-73.9420071,False,03/03/2020 17:01:50
06tnwnEQM2j9A6dC3HC_TQ,Capizzi,pizza,4,809,547 9th Ave,10018,40.75744,-73.99357,False,03/03/2020 17:01:50
gcRw-jJvfaHPJgUE363zCw,M & R Pizza,pizza,4,26,7 E 208th St,10467,40.8806643,-73.8830342,False,03/03/2020 17:01:50
tfSJtfWoIRwPdmaI3HWdQg,Papa John's Pizza,pizza,2.5,15,1709 Amsterdam Ave,10031,40.8248410904191,-73.9476261287928,False,03/03/2020 17:01:50
mSUN6AosDrAuM9H29qEhgg,Alba's Pizza & Restaurant,pizza,4,253,3620 Ditmars Blvd,11105,40.77375,-73.90778,False,03/03/2020 17:01:50
xskC_Bo4NwUzlmyMuQe3pg,Sliced By Harlem Pizza,pizza,3.5,41,1215 Amsterdam Ave,10027,40.80909,-73.95918,False,03/03/2020 17:01:50
AwMZwGMOlYs6zxyXo8LDyg,Dominicks Pizzeria,pizza,4.5,28,1015 Allerton Ave,10469,40.86564,-73.85811,False,03/03/2020 17:01:50
MphfKkYFEe0BDQ6hZ0A5fA,Gelso & Grand,pizza,4.5,902,186 Grand St,10013,40.7194089547259,-73.9973777877722,False,03/03/2020 17:01:50
-WdZvgWBMYg5fSuav78ZRA,il Miglio Brick Oven Pizzeria & Italian Restaurant,pizza,4,22,11-03 36th Ave,11106,40.7612,-73.9396,False,03/03/2020 17:01:50
7_hGsGEkHrjgAiYVjrCFnw,Carbone,pizza,4,999,181 Thompson St,10012,40.728,-74.0001497,False,03/03/2020 17:01:50
GRXvvB1OKMuW4XDWEaVAlg,Joe's Pizza,pizza,4,313,216 Bedford Ave,11249,40.71691,-73.958987,False,03/03/2020 17:01:50
atsGrNtM5_p34XEvgrCOoQ,Pizza Italia,pizza,4.5,38,772 Castle Hill Ave,10473,40.8228,-73.84867,False,03/03/2020 17:01:52
UB1mGugr1pvgUUP1eTNXrg,Stone Bridge Pizza & Salad,pizza,4.5,271,16 E 41st St,10017,40.75225,-73.98061,False,03/03/2020 17:01:52
H8qcX7MNNnC1bqE0LnIhKg,SIMÒ PIZZA,pizza,4.5,127,90-92 Gansevoort St,10014,40.7392597584612,-74.0088130692187,False,03/03/2020 17:01:52
-bOXDOBK1W0ceWEw0-Cjzw,Grandma's Pizza,pizza,3,16,2551 Amsterdam Ave,10033,40.85145,-73.92822,False,03/03/2020 17:01:52
rrS9TQI7EFooO8mIcbQxDA,Angies Cafe & Pizza,pizza,4,36,2559 3rd Ave,10451,40.81153,-73.92707,False,03/03/2020 17:01:52
-gm0mQIBf78CEHVAskLiSA,2 Bros Pizza,pizza,3.5,21,111 E 125th St,10035,40.805004,-73.938156,False,03/03/2020 17:01:52
tRzgMtWOQfGUocgxjQgUvg,Little Italy Pizza,pizza,3.5,51,958 3rd Ave,10022,40.7605713,-73.9674812,False,03/03/2020 17:01:52
JqUhLW3unnDYmH7pZWRA3Q,Izzy's Pizzeria,pizza,4,108,86 The Promenade,07020,40.805995567752,-73.9875712618232,False,03/03/2020 17:01:53
-Q8eGYTpq28taq7lzCtx2w,Margherita Pizza Cucina,pizza,4,16,311 Anderson Ave,07022,40.81704,-73.9947,False,03/03/2020 17:01:53
GI02HjwIOpKaDZeQkCxM0g,Mama Rosa's Brick Oven Pizzaria Restaurant,pizza,4,68,77-09 37th Ave,11372,40.7495109,-73.888552,False,03/03/2020 17:01:53
t0dl8uWUfeoVdWFfz4IjRA,Wing Town,healthy,4,36,85-17 37th Ave,11372,40.750239,-73.881,False,03/03/2020 17:01:54
Y98a2y3r77l7S4wVS4Vqzg,No5nyc,healthy,4,151,35-43 37th St,11101,40.75447,-73.92456,False,03/03/2020 17:01:54
2C1hZNqiWWfQJAIvS9rvDQ,Ms Yoo,healthy,4,119,163 Allen St,10002,40.72121,-73.98978,False,03/03/2020 17:01:54
ywpSYgG_mUT8DF-NuohPLw,Just Made 4 U,healthy,3.5,135,8021 37th Ave,11372,40.7497084,-73.8858897,False,03/03/2020 17:01:54
SsCJoN_9fq9dFIHVaM_aGQ,The Tasting Room,healthy,5,2,108 Dobbin,11222,40.7255351515221,-73.9548566338835,False,03/03/2020 17:01:54
bxKU1RairnQdUNm_DpvK5A,Thalad,healthy,5,1,30 Vandam St,10013,40.7261367,-74.004978,False,03/03/2020 17:01:54
YK-7Ajz_IpVpblX1kqWsNg,Soram,healthy,4,62,321 Broad Ave,07657,40.82457,-74.01068,False,03/03/2020 17:01:54
EBK0OkVMBg_n_KxAU_4DZg,Double Zero,healthy,4.5,492,65 2nd Ave,10003,40.7261288,-73.9896645,False,03/03/2020 17:01:54
0AWdTQZ97G4rutU0z9Di6g,Fonda East Village,healthy,4,757,40 Avenue B,10009,40.722852,-73.98286,False,03/03/2020 17:01:54
a-gG1ZBVBM1VJ-Y9JLUnhA,Vegan Food Court,healthy,3.5,403,12 St Marks Pl,10003,40.729113,-73.989209,False,03/03/2020 17:01:54
rO4-ytxRRN98GMk2gSXxjQ,honeygrow,healthy,3.5,298,120 Washington St,07030,40.73829,-74.03098,False,03/03/2020 17:01:55
UnFe6mLcCdHVyyDxnIBkAA,Ambo,healthy,4,120,224 W 35th St,10001,40.751997,-73.991211,False,03/03/2020 17:01:55
puPmmv6U39qdKBR5cjigsg,Beyond Sushi,healthy,4.5,46,215 Mulberry St,10012,40.72216,-73.99629,False,03/03/2020 17:01:56
GGRMY-twaqZf_NIAprBJkg,Junzi Kitchen,healthy,4,110,135 W 41st St,10036,40.754886,-73.985688,False,03/03/2020 17:01:56
RXCCofQw1EjTcSN0ZeXfRA,Risotteria Melotti NYC,healthy,4.5,317,309 E 5th St,10003,40.726673363853,-73.9880919456482,False,03/03/2020 17:01:56
LQujNZBHv-zwENlblxcewA,Busy Bee Organics,healthy,4.5,8,451 Palisade Ave,07307,40.744171,-74.044447,False,03/03/2020 17:01:56
2QZ56tWJ941o8J7v-p3ZHg,Valerio Juice Bar & Vegan Food,healthy,4.5,28,14-39 College Point Blvd,11356,40.7846189,-73.8456075,False,03/03/2020 17:01:56
xMtNlXP6JlI08GwKOYSPTg,Eight And A Half Restaurant,healthy,4.5,2,9 W 57th St Lbby 1,10019,40.7638,-73.97518,False,03/03/2020 17:01:57
-qH2RpUAZgDtp4Y5d_rI5w,Marty's V Burger,healthy,4,296,134 East 27th St,10016,40.7418634775278,-73.9825710043089,False,03/03/2020 17:01:57
RD_CkP9ukgTIWMH6dVJGaA,by CHLOE,healthy,3,41,1385 Broadway,10018,40.75275,-73.98756,False,03/03/2020 17:01:57
2_D4hsEI-0XQb4KFnRRdYQ,Coals,healthy,4,165,131 Parkway Rd,10708,40.941074,-73.835999,False,03/03/2020 17:01:58
4CN1VGt2KbFKYvCMBfYg8Q,Red Pipe Cafe,healthy,4,441,71-60 Austin St,11375,40.7193307280619,-73.8427593914795,False,03/03/2020 17:01:58
wzAMmlC32y2YMEu0u0bnsQ,Inès,healthy,4.5,89,419 E 74th ST,10021,40.768889,-73.954077,False,03/03/2020 17:01:58
RhsTqJC8M3RxP_IG6r1D_g,Sweet Haus Cafe,healthy,4.5,85,143-01 45th Ave,11355,40.7540307,-73.8183398,False,03/03/2020 17:01:58
ZS49AhOMRPFH_3mQd_qA7A,Peck Peck Korean Style Chicken,healthy,4.5,560,250 Degraw Ave,07666,40.875095,-74.021122,False,03/03/2020 17:01:58
QpkKEFHK5dz8XT-osEXgJw,The Grey Dog,healthy,4,1103,242 W 16th St,10011,40.740624,-74.000648,False,03/03/2020 17:01:58
nPdElJudVWoNORVxV57Umg,Piade,healthy,5,3,103 N 3rd St,11249,40.71684,-73.96197,False,03/03/2020 17:01:58
FdCQmAHzhbHuaP5lcsYs6w,Gohan-ya,healthy,4,46,14A Orchard St,10002,40.7150115072727,-73.9917685836554,False,03/03/2020 17:01:58
6qcydPo5eTSB4XHyyZDvkA,Bareburger,healthy,4,906,366 W 46th St.,10036,40.760559,-73.990356,False,03/03/2020 17:01:58
TMoFGaSlAlpEGjb9dOKPQg,sweetgreen,healthy,4,646,1164 Broadway,10001,40.7448032395629,-73.9886377751827,False,03/03/2020 17:01:58
an41Ib24Q2HTiY6J9SkwYA,Fitrition,healthy,4,49,30-09 Steinway St,11103,40.763574357045,-73.9151938226194,False,03/03/2020 17:01:58
nBDEolWROEo33fDwIVccSg,Spring Food Spot,healthy,5,3,14-21 Broadway Ave,11106,40.7660418,-73.9328363,False,03/03/2020 17:01:58
nju5sfcuSGZvPqX2byAX3w,Happy Zoe Vegan Bakery,healthy,4.5,109,102 B Nassau Ave,11222,40.724233,-73.949646,False,03/03/2020 17:01:58
7h5duB461plnIGFDQTxxsQ,Oath Pizza - West 77th Street,healthy,4,83,2169 Broadway,10024,40.78205,-73.98126,False,03/03/2020 17:01:58
f_cUXXWtruZcKZu8vk2ppw,Faith Deli Grocery,healthy,5,1,854 E 163rd St,10459,40.8216653860348,-73.899231200165,False,03/03/2020 17:02:01
CEEUDBFxvUPKGlA65qJ8JQ,by CHLOE,healthy,4,772,60 W 22nd St,10010,40.74197,-73.99292,False,03/03/2020 17:02:02
V3UnnYDaYolCH_nnykK6bQ,AZ Deli,healthy,3.5,3,649 E 169th St,10456,40.8314784,-73.9009301,False,03/03/2020 17:02:02
6NcU2JAznLr9dDHp6GgQyw,Doaba Deli,healthy,4.5,225,945 Columbus Ave,10025,40.7994,-73.9624,False,03/03/2020 17:02:02
moLtpz7do56gtgbfcjB8Hg,Murray's Sturgeon Shop,healthy,4.5,85,2429 Broadway,10024,40.7906381929501,-73.9751240337296,False,03/03/2020 17:02:02
-Q7D9350ODkZSz21td56gw,sai gon dep,healthy,4,122,719 2nd Ave,10016,40.74773,-73.97396,False,03/03/2020 17:02:02
rn6SmSqAYx2kLFIAxytMMQ,Kajitsu,healthy,4,239,125 E 39th St,10016,40.7498614,-73.9777215,False,03/03/2020 17:02:02
ghf09AzMa5xFkx2yfq8InA,Roast & Co,healthy,4,246,100-12 Queens Blvd,11375,40.72639,-73.85339,False,03/03/2020 17:02:02
d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,healthy,4.5,711,88 Reade St,10013,40.715688,-74.007695,False,03/03/2020 17:02:02
ZQJar03Q1n0oWgGA3ip3nw,Screamer's Pizzeria,healthy,4,355,620 Manhattan Ave,11222,40.7235518,-73.95065,False,03/03/2020 17:02:02
3aKYyAq-o5HOG31eRxnWBw,Go Natural Health Foods & Juice Bar,healthy,4,71,4503 Queens Blvd,11104,40.7435321,-73.9193729,False,03/03/2020 17:02:02
kqauSzyRmynMhIbFDZ6X7A,Sergimmo Salumeria,healthy,4.5,15,150-39 14th Ave,11357,40.789349240955,-73.8123922222901,False,03/03/2020 17:02:02
Ms1p17KsYteDlkvHnllC2g,Soba Totto,healthy,4,902,211 E 43rd St,10017,40.75122,-73.97317,False,03/03/2020 17:02:02
GhIGKjOnCnfDdIv6a84xXA,Green Blend,healthy,4,35,387 8th Ave,10001,40.74929,-73.9958,False,03/03/2020 17:02:03
j7Hg0Mtp-ho7Aixg7dgkQQ,My Kitchen Healthy Foods,healthy,4,12,30 Mall Dr W,07310,40.727214,-74.037809,False,03/03/2020 17:02:03
6salH2D1m9Fe_SMH1tTscQ,Just Salad,healthy,4,37,750 Third Ave,10017,40.7537,-73.97254,False,03/03/2020 17:02:03
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,brunch,4.5,73,519 Columbus Ave,10024,40.78586,-73.97242,False,03/03/2020 17:02:04
DiMjV0XcRGybywKE0JTfZQ,Two Hands,brunch,3.5,644,164 Mott St,10013,40.7196877016852,-73.9961054743265,False,03/03/2020 17:02:04
7gbWC5D0y0ZTUF-WDLwuYw,Bluestone Lane,brunch,4,502,1085 5th Ave,10128,40.7837603758071,-73.9585503779793,False,03/03/2020 17:02:04
3NbhYebjZPjLTWZZyRuhsw,The Winslow,brunch,4.5,537,243 E 14th St,10003,40.7327766418457,-73.9852142333984,False,03/03/2020 17:02:04
-olla_BldF5Y84I9ezRNdA,Hourglass Tavern,brunch,4,764,373 W 46th St,10036,40.760952,-73.9903269,False,03/03/2020 17:02:04
1g2MUmzPHrDPcPio62iV9w,Seawalk Restaurant,brunch,4,136,261 Dyckman St,10034,40.86667,-73.92837,False,03/03/2020 17:02:04
vbvtWBbO3Q-Q15w7aHxgVg,Max Brenner - New York,brunch,3.5,4667,841 Broadway,10003,40.7342670594805,-73.9910549187747,False,03/03/2020 17:02:04
TfeWzIvhIInBxaKG0Ngmqw,Amuse Bouche Bistro,brunch,5,4,1590 Park Ave,10029,40.7985629667818,-73.9437040686607,False,03/03/2020 17:02:05
8G6H30Krmj8-OHs6hZfT1g,Belle Harlem,brunch,4.5,148,2363 Adam Clayton Powell Blvd,10030,40.8173,-73.94171,False,03/03/2020 17:02:05
73HeiHqXlj8bF1GXXBrn1g,Dia,brunch,4.5,79,58 2nd Ave,10003,40.72572,-73.98955,False,03/03/2020 17:02:05
t1_qBEjXscQn-mp6-or_sw,Suyo Gastrofusion,brunch,4.5,165,1401 Plaza Dr,10452,40.840872,-73.918271,False,03/03/2020 17:02:05
-b3J-5K_beWyGxQ1Id7KQg,Jeepney,brunch,4,1115,201 1st Ave,10003,40.730294,-73.9835395,False,03/03/2020 17:02:05
wSQyTqpN3mjRZTilbEXGSA,Lyn-Genet’s Kitchen,brunch,4.5,52,3473 Broadway,10031,40.824427,-73.9523121,False,03/03/2020 17:02:05
AlStrNBqyH6WB9QGMEtcTw,Quality Eats,brunch,4,291,3 E 28th St,10016,40.74451,-73.98661,False,03/03/2020 17:02:05
IiLLntICUim7YREkIBU7lA,Outro,brunch,4,271,816 Broadway,10003,40.7327799573693,-73.9910601451993,False,03/03/2020 17:02:05
goKn7tKTIqpNPM_jR2yRCg,Leyla,brunch,4.5,75,108 W 74th St,10023,40.77882,-73.97834,False,03/03/2020 17:02:05
vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,brunch,4,1088,570 Amsterdam Ave,10024,40.7887398925594,-73.9744491607132,False,03/03/2020 17:02:05
PYmjoid5P-Mw8dkkKxZy6w,Harvest Kitchen,brunch,4,114,269 Columbus Ave,10023,40.777697,-73.978357,False,03/03/2020 17:02:05
S4Euw4DYSqeU4KcteFXqHg,Little Beet Table,brunch,4,537,333 Park Ave S,10010,40.74116,-73.98545,False,03/03/2020 17:02:05
